Date,Product,Category,Region,Units,Revenue
17-11-2024 04:17,Shoes,Apparel,South,18,40978
10-09-2024 00:06,Watch,Apparel,South,7,94916
13-12-2024 23:20,Laptop,Apparel,North,2,73673
08-08-2024 01:14,Watch,Apparel,East,4,54704
08-02-2024 11:21,Laptop,Apparel,South,5,205692
19-08-2024 11:02,Watch,Apparel,West,8,105497
24-07-2024 02:50,Shoes,Apparel,East,15,34532
06-11-2024 02:04,Phone,Apparel,North,2,56056
06-05-2024 01:11,Laptop,Apparel,East,2,87884
31-10-2024 22:12,Phone,Apparel,South,2,57914
17-09-2024 03:05,Laptop,Apparel,South,3,152962
20-02-2024 10:42,Shoes,Apparel,East,17,48317
29-02-2024 15:06,Phone,Apparel,West,12,416466
15-08-2024 09:10,Shoes,Electronics,West,18,50235
12-03-2024 06:46,Laptop,Apparel,South,5,182988
21-08-2024 21:09,Shoes,Apparel,East,5,12731
11-03-2024 04:18,Watch,Apparel,North,8,79740
18-11-2024 00:53,Laptop,Apparel,North,4,182069
20-04-2024 15:27,Laptop,Apparel,West,1,50410
24-04-2024 01:48,Phone,Electronics,South,9,283829
09-05-2024 08:25,Shoes,Apparel,South,4,8849
11-01-2024 23:56,Watch,Electronics,South,8,104541
24-09-2024 05:45,Watch,Apparel,East,3,29261
29-12-2024 05:33,Laptop,Apparel,South,5,239516
14-11-2024 12:53,Phone,Apparel,South,8,273552
30-12-2024 07:45,Shoes,Apparel,South,5,13364
24-08-2024 12:00,Shoes,Apparel,North,19,47888
12-12-2024 14:30,Shoes,Apparel,South,9,26393
11-03-2024 12:04,Watch,Apparel,North,1,13415
09-10-2024 05:56,Shoes,Apparel,West,4,11361
27-06-2024 10:40,Shoes,Apparel,East,6,12026
31-12-2024 15:17,Watch,Apparel,North,3,31532
12-03-2024 03:19,Watch,Apparel,East,3,30421
25-02-2024 00:17,Phone,Apparel,North,10,359080
06-09-2024 05:14,Phone,Electronics,West,6,189870
24-10-2024 03:48,Shoes,Apparel,South,1,2171
22-10-2024 22:06,Phone,Apparel,North,6,153753
11-06-2024 10:01,Watch,Electronics,East,7,78407
19-10-2024 11:48,Shoes,Electronics,East,8,22560
15-04-2024 04:55,Watch,Electronics,North,8,90011
29-01-2024 22:23,Shoes,Apparel,North,11,23108
04-06-2024 02:59,Phone,Apparel,East,3,73683
31-08-2024 16:35,Phone,Electronics,North,14,339891
19-02-2024 01:53,Shoes,Electronics,West,18,53655
16-04-2024 23:34,Phone,Apparel,South,1,29000
27-02-2024 04:14,Shoes,Apparel,South,11,28729
12-10-2024 17:27,Phone,Apparel,West,16,489868
08-03-2024 00:58,Phone,Apparel,North,8,237612
14-11-2024 20:59,Watch,Apparel,North,6,72743
22-11-2024 18:29,Shoes,Apparel,North,9,24369
12-05-2024 07:38,Watch,Apparel,South,7,78824
22-07-2024 12:10,Shoes,Apparel,South,6,12267
12-05-2024 14:01,Shoes,Apparel,North,7,14338
20-11-2024 06:12,Laptop,Apparel,South,1,43583
24-01-2024 00:35,Phone,Apparel,East,15,501146
04-11-2024 18:54,Watch,Apparel,East,4,49207
04-03-2024 10:49,Watch,Apparel,West,4,43173
29-10-2024 10:51,Laptop,Apparel,East,2,79231
30-04-2024 06:24,Watch,Apparel,West,9,124199
01-07-2024 00:50,Shoes,Apparel,South,4,9711
15-01-2024 22:17,Laptop,Apparel,East,4,158448
06-10-2024 01:40,Phone,Apparel,East,12,312072
13-04-2024 20:52,Phone,Apparel,North,10,355490
31-10-2024 19:45,Phone,Apparel,South,19,579885
05-09-2024 22:07,Shoes,Apparel,South,5,11999
20-05-2024 09:21,Watch,Apparel,North,8,81928
12-08-2024 21:59,Shoes,Electronics,South,2,5650
27-05-2024 22:54,Watch,Apparel,West,2,20327
21-10-2024 13:36,Watch,Electronics,West,2,26938
26-02-2024 17:56,Laptop,Apparel,South,1,45371
29-12-2024 21:18,Shoes,Apparel,West,14,31611
07-05-2024 20:35,Shoes,Apparel,North,12,27056
14-10-2024 04:36,Shoes,Apparel,South,16,43626
01-05-2024 03:39,Phone,Electronics,West,9,276910
31-10-2024 01:11,Phone,Apparel,West,16,435092
20-12-2024 16:57,Shoes,Apparel,South,6,14184
12-07-2024 18:03,Watch,Apparel,South,1,10925
05-07-2024 17:51,Laptop,Apparel,West,1,42521
02-07-2024 04:48,Watch,Apparel,West,4,46196
10-02-2024 23:02,Shoes,Apparel,South,18,40122
30-12-2024 03:37,Watch,Apparel,West,6,58638
14-09-2024 05:06,Phone,Apparel,West,16,507043
27-09-2024 19:25,Phone,Apparel,North,3,74552
03-10-2024 01:44,Watch,Electronics,West,2,23571
07-02-2024 15:27,Shoes,Apparel,West,17,35923
24-10-2024 08:27,Watch,Apparel,South,8,90615
27-12-2024 18:22,Shoes,Apparel,South,19,46216
04-12-2024 00:23,Watch,Apparel,North,9,110866
13-04-2024 11:02,Shoes,Apparel,West,3,6374
02-12-2024 11:18,Phone,Apparel,South,12,428040
03-09-2024 23:44,Laptop,Apparel,East,3,150425
12-06-2024 00:07,Phone,Apparel,South,19,601326
11-01-2024 01:35,Phone,Electronics,West,7,212617
07-04-2024 04:31,Shoes,Apparel,West,17,37382
16-09-2024 10:19,Watch,Apparel,West,7,80730
04-07-2024 15:56,Shoes,Apparel,South,5,12504
30-11-2024 21:14,Watch,Apparel,West,3,41477
12-12-2024 02:57,Shoes,Apparel,South,16,34576
29-05-2024 18:48,Phone,Apparel,West,9,261766
08-05-2024 13:02,Phone,Apparel,South,5,152230
19-10-2024 22:52,Phone,Electronics,East,8,224706
17-07-2024 07:40,Phone,Apparel,North,15,504028
06-06-2024 12:45,Phone,Apparel,North,7,236870
14-11-2024 23:41,Shoes,Apparel,South,11,28905
27-01-2024 01:49,Shoes,Apparel,West,9,19369
23-01-2024 15:54,Watch,Apparel,North,3,40748
25-07-2024 00:26,Laptop,Apparel,West,5,201899
27-07-2024 06:32,Watch,Apparel,North,5,55555
13-01-2024 16:13,Shoes,Electronics,North,3,8899
02-12-2024 21:33,Shoes,Apparel,West,7,14287
05-01-2024 19:47,Phone,Apparel,West,11,388718
29-07-2024 12:22,Watch,Apparel,North,4,40406
03-12-2024 00:48,Phone,Apparel,East,14,431442
15-06-2024 17:03,Shoes,Apparel,North,12,34703
07-06-2024 23:34,Shoes,Apparel,East,10,21932
13-06-2024 11:41,Shoes,Apparel,North,8,22839
30-07-2024 21:44,Phone,Apparel,North,8,248861
26-09-2024 09:02,Shoes,Apparel,South,7,17758
04-12-2024 01:10,Shoes,Apparel,East,18,51185
21-04-2024 20:09,Phone,Apparel,South,11,380081
17-06-2024 10:32,Watch,Apparel,West,3,32646
31-12-2024 08:02,Watch,Apparel,North,6,67461
02-11-2024 16:58,Shoes,Apparel,West,9,21415
11-12-2024 14:34,Phone,Apparel,West,19,586672
18-03-2024 09:01,Watch,Apparel,South,9,117608
21-12-2024 05:18,Shoes,Apparel,North,4,9115
10-03-2024 01:37,Phone,Electronics,North,15,475529
25-02-2024 23:36,Shoes,Apparel,North,19,55648
23-11-2024 23:12,Shoes,Apparel,South,5,11039
09-11-2024 23:04,Watch,Electronics,West,5,59401
13-12-2024 01:22,Phone,Electronics,North,5,153534
02-12-2024 01:39,Watch,Apparel,West,5,66522
29-05-2024 00:47,Watch,Apparel,West,3,28994
20-02-2024 07:03,Shoes,Apparel,South,7,18074
22-01-2024 13:47,Shoes,Apparel,North,10,23835
13-11-2024 18:55,Shoes,Apparel,South,17,41847
28-08-2024 06:40,Watch,Apparel,South,2,26227
22-12-2024 23:21,Shoes,Apparel,West,2,5758
29-08-2024 03:09,Laptop,Apparel,North,1,50377
21-08-2024 04:44,Shoes,Apparel,West,2,4778
10-04-2024 00:06,Shoes,Apparel,North,3,8699
26-09-2024 16:10,Laptop,Apparel,West,1,53637
10-09-2024 07:23,Laptop,Apparel,South,5,228000
28-04-2024 10:07,Watch,Electronics,East,3,43101
15-08-2024 23:55,Phone,Apparel,West,18,638954
29-09-2024 08:49,Shoes,Electronics,East,3,6672
19-06-2024 19:17,Phone,Apparel,South,17,593961
15-12-2024 22:20,Watch,Apparel,North,3,38222
29-02-2024 16:34,Shoes,Electronics,West,18,43924
21-06-2024 09:58,Watch,Apparel,North,9,116280
25-01-2024 13:13,Watch,Apparel,South,3,34532
08-03-2024 06:20,Phone,Apparel,North,2,50945
12-03-2024 13:09,Shoes,Electronics,South,16,41285
23-11-2024 08:20,Watch,Apparel,South,5,48384
02-12-2024 14:55,Shoes,Apparel,South,13,37399
06-08-2024 09:16,Phone,Apparel,North,11,384977
26-07-2024 10:57,Laptop,Apparel,West,4,158668
17-07-2024 04:36,Shoes,Apparel,South,16,37470
28-09-2024 05:01,Shoes,Apparel,North,16,32363
02-06-2024 01:24,Watch,Apparel,South,6,73784
25-09-2024 01:52,Watch,Apparel,West,7,79714
24-09-2024 09:11,Laptop,Apparel,North,3,119202
06-03-2024 03:56,Phone,Apparel,East,19,550857
21-11-2024 03:35,Laptop,Apparel,South,2,77766
28-07-2024 11:44,Watch,Apparel,West,5,60393
27-10-2024 22:03,Shoes,Apparel,South,14,39071
29-10-2024 06:08,Watch,Apparel,West,5,67236
12-07-2024 06:26,Phone,Apparel,West,1,26715
12-07-2024 20:14,Watch,Apparel,West,3,36856
10-08-2024 04:02,Shoes,Apparel,West,19,52458
21-01-2024 20:29,Watch,Electronics,South,6,81692
02-10-2024 09:44,Watch,Apparel,West,2,26656
21-10-2024 07:30,Shoes,Apparel,East,5,14828
24-09-2024 23:30,Phone,Apparel,West,16,386040
21-06-2024 18:15,Laptop,Apparel,West,2,94918
15-02-2024 19:09,Watch,Apparel,South,5,48669
23-08-2024 05:53,Shoes,Apparel,North,12,24250
25-01-2024 09:44,Shoes,Apparel,West,15,38570
21-01-2024 06:11,Watch,Apparel,East,2,22508
30-04-2024 09:14,Phone,Apparel,East,10,323136
20-09-2024 19:33,Shoes,Apparel,West,15,38450
30-10-2024 21:01,Laptop,Apparel,South,4,161114
25-03-2024 19:44,Shoes,Apparel,East,10,22184
05-07-2024 12:13,Phone,Apparel,West,16,466540
02-02-2024 07:05,Watch,Apparel,East,7,100406
18-01-2024 02:46,Phone,Apparel,North,9,282512
27-12-2024 06:55,Phone,Apparel,West,17,478661
14-12-2024 08:38,Watch,Apparel,South,9,99078
27-11-2024 18:52,Phone,Apparel,South,10,345480
02-01-2024 03:00,Phone,Electronics,South,6,210595
06-10-2024 00:04,Phone,Apparel,West,16,407491
29-04-2024 15:32,Watch,Apparel,East,5,49094
28-10-2024 21:51,Watch,Apparel,South,9,93351
20-11-2024 17:04,Shoes,Electronics,North,13,26145
26-08-2024 04:24,Shoes,Apparel,North,2,5126
01-09-2024 11:06,Watch,Apparel,South,9,124934
28-07-2024 13:12,Watch,Apparel,West,5,69232
17-12-2024 22:30,Shoes,Electronics,North,11,25929
05-07-2024 12:27,Phone,Apparel,North,1,25800
19-11-2024 12:18,Shoes,Electronics,South,8,19717
13-05-2024 07:44,Laptop,Apparel,South,1,42674
05-12-2024 06:36,Shoes,Apparel,North,2,4202
11-11-2024 02:50,Phone,Apparel,East,1,33804
14-05-2024 07:19,Shoes,Apparel,North,17,42132
08-04-2024 01:48,Laptop,Apparel,East,1,46576
01-11-2024 14:21,Phone,Apparel,West,1,25863
24-06-2024 16:46,Phone,Electronics,North,10,286654
08-04-2024 15:42,Shoes,Apparel,North,8,17065
19-02-2024 11:44,Watch,Apparel,West,3,42918
08-05-2024 05:41,Watch,Apparel,West,7,76472
07-10-2024 05:18,Laptop,Apparel,North,3,118319
20-12-2024 11:22,Watch,Electronics,South,9,117272
13-03-2024 13:57,Watch,Apparel,South,7,84435
13-12-2024 00:03,Phone,Electronics,North,15,407883
29-02-2024 14:06,Watch,Electronics,East,1,9643
28-02-2024 11:09,Watch,Apparel,North,5,63997
12-12-2024 08:23,Shoes,Apparel,East,7,14097
01-03-2024 02:36,Watch,Apparel,South,2,26044
01-07-2024 12:44,Shoes,Apparel,North,18,49901
17-10-2024 00:22,Watch,Apparel,West,8,97436
04-09-2024 03:59,Shoes,Apparel,West,16,32530
08-10-2024 13:22,Shoes,Electronics,West,15,43598
19-04-2024 14:40,Shoes,Apparel,North,11,31399
12-04-2024 09:57,Shoes,Apparel,West,1,2506
21-06-2024 21:20,Shoes,Apparel,West,18,53257
25-07-2024 13:35,Phone,Apparel,North,1,25703
22-12-2024 07:45,Phone,Apparel,East,4,128988
07-03-2024 06:06,Phone,Apparel,East,4,123440
11-04-2024 00:23,Phone,Apparel,East,4,115146
21-03-2024 16:43,Watch,Apparel,West,2,23788
14-12-2024 12:26,Shoes,Electronics,North,14,31506
12-09-2024 18:36,Shoes,Apparel,East,5,14432
18-12-2024 22:56,Watch,Apparel,North,3,36977
16-05-2024 14:41,Shoes,Apparel,West,1,2567
30-03-2024 07:06,Phone,Apparel,North,8,228097
18-06-2024 08:59,Shoes,Apparel,South,1,2263
20-07-2024 23:12,Shoes,Apparel,North,1,2722
05-06-2024 19:26,Phone,Electronics,West,6,156749
05-03-2024 10:36,Laptop,Apparel,South,5,241370
18-11-2024 09:04,Phone,Apparel,South,6,182602
31-10-2024 20:12,Laptop,Apparel,South,1,39122
21-02-2024 23:00,Phone,Apparel,South,5,142294
25-12-2024 14:13,Watch,Apparel,North,2,22263
23-03-2024 07:37,Laptop,Apparel,West,2,91718
22-08-2024 10:13,Shoes,Apparel,East,12,29233
16-10-2024 07:48,Phone,Apparel,North,13,381744
16-07-2024 09:01,Watch,Apparel,South,7,91740
26-04-2024 04:15,Laptop,Apparel,South,1,38940
29-09-2024 02:13,Watch,Apparel,North,1,12312
10-02-2024 05:17,Phone,Apparel,East,8,205934
12-06-2024 01:49,Watch,Apparel,West,3,34629
05-03-2024 02:13,Shoes,Apparel,South,16,33784
13-09-2024 14:47,Shoes,Electronics,West,10,28733
21-11-2024 19:46,Laptop,Apparel,West,3,118374
13-08-2024 08:26,Shoes,Apparel,North,12,24369
24-12-2024 09:31,Phone,Apparel,West,19,464664
24-08-2024 13:42,Shoes,Apparel,West,5,14846
05-08-2024 22:40,Watch,Electronics,West,1,10644
15-05-2024 12:17,Shoes,Apparel,North,14,38009
17-08-2024 22:45,Watch,Apparel,North,5,68370
31-05-2024 14:15,Laptop,Apparel,North,2,86192
24-09-2024 09:25,Shoes,Apparel,West,8,16494
07-09-2024 23:40,Watch,Apparel,East,7,86985
23-09-2024 21:22,Watch,Apparel,South,1,9968
25-01-2024 20:48,Watch,Apparel,West,1,14056
03-02-2024 06:43,Laptop,Apparel,East,4,150644
18-07-2024 19:52,Shoes,Electronics,East,16,46259
12-07-2024 02:36,Phone,Apparel,East,9,229426
29-01-2024 03:22,Shoes,Electronics,South,15,37893
22-07-2024 16:37,Watch,Electronics,North,3,34914
22-02-2024 07:23,Watch,Apparel,North,5,51116
19-06-2024 08:48,Watch,Apparel,North,8,104573
10-09-2024 07:06,Laptop,Apparel,West,3,131250
11-09-2024 10:56,Phone,Apparel,East,3,72934
23-04-2024 16:00,Shoes,Apparel,West,4,11198
29-05-2024 23:19,Watch,Apparel,South,4,55016
16-09-2024 23:16,Watch,Apparel,West,3,35460
22-05-2024 01:17,Laptop,Apparel,North,4,205176
25-02-2024 15:07,Shoes,Apparel,North,9,18055
15-08-2024 08:46,Watch,Apparel,West,5,60030
26-02-2024 16:12,Watch,Apparel,West,2,26641
01-08-2024 11:39,Watch,Electronics,South,8,98153
11-12-2024 10:29,Phone,Apparel,East,2,48919
20-04-2024 16:43,Watch,Apparel,North,2,19247
01-10-2024 17:24,Shoes,Apparel,East,11,22919
22-09-2024 04:11,Shoes,Apparel,West,2,4221
06-10-2024 22:42,Watch,Apparel,West,8,82207
04-06-2024 21:53,Phone,Apparel,South,5,168109
08-09-2024 05:30,Watch,Apparel,South,6,82798
03-06-2024 01:16,Shoes,Apparel,South,2,5976
28-03-2024 20:43,Laptop,Apparel,North,1,46779
15-10-2024 04:20,Watch,Electronics,West,2,21219
05-07-2024 07:02,Watch,Apparel,West,6,78035
23-08-2024 20:24,Shoes,Apparel,North,6,13799
02-05-2024 05:14,Phone,Apparel,East,9,226899
12-05-2024 07:39,Phone,Apparel,West,8,192623
25-05-2024 02:07,Watch,Apparel,West,4,51480
28-01-2024 08:12,Phone,Electronics,East,17,414689
10-03-2024 08:27,Phone,Apparel,South,5,126311
12-06-2024 07:00,Shoes,Electronics,South,1,2291
19-04-2024 10:16,Shoes,Apparel,West,18,47638
02-05-2024 20:40,Shoes,Apparel,East,18,50799
31-08-2024 04:41,Shoes,Apparel,East,14,37430
16-07-2024 16:55,Phone,Apparel,West,8,215019
07-08-2024 16:00,Phone,Apparel,North,1,27696
03-12-2024 23:22,Phone,Apparel,North,3,82061
23-07-2024 20:11,Phone,Electronics,South,14,353277
27-12-2024 16:53,Shoes,Apparel,South,4,10958
14-02-2024 14:47,Watch,Apparel,South,2,23656
19-10-2024 11:01,Phone,Apparel,North,9,312684
05-08-2024 06:17,Watch,Apparel,South,9,99864
22-07-2024 03:34,Laptop,Apparel,North,5,227039
15-11-2024 05:48,Shoes,Apparel,West,7,14014
11-03-2024 22:57,Shoes,Apparel,South,19,51536
11-06-2024 17:00,Phone,Apparel,South,13,366916
30-05-2024 08:53,Shoes,Apparel,West,10,20643
27-03-2024 01:40,Shoes,Apparel,North,7,19081
06-04-2024 08:14,Watch,Apparel,North,9,116201
09-04-2024 18:07,Shoes,Apparel,North,1,2716
10-01-2024 03:19,Watch,Apparel,West,8,95264
02-03-2024 22:27,Laptop,Apparel,South,1,48383
25-11-2024 18:38,Watch,Apparel,North,7,86545
11-11-2024 10:41,Watch,Electronics,West,7,99960
13-07-2024 15:24,Shoes,Apparel,West,15,40538
28-09-2024 13:20,Shoes,Apparel,South,12,25913
07-10-2024 13:27,Laptop,Apparel,North,4,199749
26-06-2024 13:14,Shoes,Apparel,North,11,24272
25-06-2024 14:16,Laptop,Apparel,West,4,169362
06-07-2024 10:26,Shoes,Apparel,South,1,2035
28-12-2024 07:45,Shoes,Apparel,West,15,44440
04-05-2024 10:41,Laptop,Apparel,South,2,74053
05-12-2024 23:20,Phone,Apparel,West,12,360493
07-10-2024 09:35,Watch,Apparel,North,5,60261
15-10-2024 04:28,Watch,Electronics,West,6,61907
05-05-2024 11:10,Laptop,Apparel,South,1,52320
29-11-2024 05:53,Watch,Electronics,East,3,32671
11-06-2024 03:15,Shoes,Apparel,South,18,46331
05-05-2024 17:46,Watch,Electronics,North,7,71574
18-11-2024 09:08,Shoes,Electronics,North,2,5898
18-07-2024 20:22,Laptop,Apparel,South,2,106167
17-08-2024 19:29,Phone,Apparel,North,12,298072
09-06-2024 00:04,Shoes,Apparel,North,12,33000
17-11-2024 02:32,Watch,Apparel,North,3,37044
10-07-2024 22:20,Shoes,Apparel,West,16,45090
05-09-2024 11:14,Shoes,Electronics,East,11,24614
02-03-2024 21:58,Shoes,Apparel,West,8,23127
10-10-2024 07:44,Shoes,Electronics,West,8,18937
22-06-2024 15:49,Shoes,Apparel,North,11,32293
12-02-2024 04:34,Phone,Apparel,North,13,379543
11-09-2024 12:51,Phone,Apparel,South,18,574870
24-07-2024 09:08,Shoes,Apparel,North,3,8288
13-03-2024 10:11,Shoes,Apparel,South,11,23536
12-04-2024 22:36,Shoes,Apparel,North,10,23728
30-08-2024 20:41,Phone,Apparel,South,10,252624
07-01-2024 05:29,Phone,Apparel,South,19,545680
21-03-2024 11:25,Watch,Apparel,East,6,63770
31-01-2024 02:34,Laptop,Apparel,South,4,183404
10-07-2024 15:35,Shoes,Electronics,South,9,25345
07-12-2024 19:21,Watch,Apparel,West,4,43317
17-09-2024 16:10,Laptop,Apparel,South,1,43491
06-03-2024 13:10,Laptop,Apparel,North,4,177773
21-10-2024 04:29,Shoes,Apparel,West,1,2353
13-06-2024 06:33,Watch,Apparel,West,5,68242
11-09-2024 21:12,Phone,Apparel,West,1,35515
06-05-2024 21:13,Shoes,Apparel,North,5,11082
25-07-2024 04:41,Shoes,Apparel,West,19,50767
24-11-2024 06:28,Phone,Electronics,West,6,210452
28-09-2024 18:05,Phone,Electronics,East,1,30851
27-01-2024 21:29,Shoes,Apparel,South,19,52722
20-01-2024 15:58,Phone,Apparel,South,15,477103
28-09-2024 14:59,Shoes,Apparel,West,16,38429
09-04-2024 04:57,Shoes,Electronics,West,2,4289
17-04-2024 23:05,Watch,Apparel,West,1,13682
16-08-2024 00:34,Shoes,Apparel,East,19,38549
04-09-2024 12:16,Phone,Apparel,East,5,161271
09-06-2024 20:51,Phone,Apparel,North,19,490242
04-03-2024 21:39,Laptop,Apparel,South,4,198220
28-09-2024 16:54,Watch,Apparel,North,3,32100
13-12-2024 01:11,Phone,Electronics,North,14,474377
14-12-2024 11:43,Phone,Apparel,West,8,273781
26-10-2024 22:17,Watch,Apparel,East,7,82313
16-09-2024 08:12,Phone,Apparel,South,1,31709
12-11-2024 21:48,Shoes,Apparel,West,17,50329
16-09-2024 18:30,Phone,Electronics,North,3,100646
25-11-2024 01:43,Shoes,Electronics,North,1,2746
30-01-2024 12:20,Shoes,Apparel,North,19,40735
21-12-2024 15:39,Shoes,Electronics,North,1,2691
28-11-2024 12:54,Shoes,Apparel,West,9,26673
25-01-2024 13:25,Shoes,Apparel,North,6,12051
11-07-2024 01:23,Watch,Apparel,North,4,46672
05-07-2024 15:25,Shoes,Apparel,South,19,50945
26-04-2024 13:00,Watch,Apparel,South,3,38701
10-12-2024 21:36,Watch,Apparel,West,6,70021
03-03-2024 13:34,Shoes,Apparel,North,13,27128
23-05-2024 13:35,Phone,Apparel,South,14,346886
27-10-2024 08:43,Watch,Apparel,West,3,40805
16-01-2024 11:16,Shoes,Apparel,West,3,6774
20-08-2024 19:39,Shoes,Apparel,North,7,15396
17-08-2024 13:18,Shoes,Apparel,North,14,36924
08-03-2024 00:01,Phone,Apparel,North,18,435260
03-04-2024 21:03,Shoes,Apparel,South,12,30998
24-12-2024 16:12,Watch,Electronics,South,7,90922
06-07-2024 22:01,Phone,Electronics,East,6,196463
20-03-2024 03:06,Shoes,Electronics,South,7,20534
18-09-2024 21:55,Watch,Electronics,West,2,21755
09-10-2024 02:37,Shoes,Apparel,West,13,38169
02-11-2024 00:58,Phone,Apparel,West,15,402070
22-02-2024 23:21,Shoes,Apparel,East,10,27792
02-05-2024 00:47,Watch,Apparel,North,2,24267
04-03-2024 02:08,Watch,Apparel,East,6,58264
05-05-2024 04:43,Shoes,Apparel,West,13,36968
13-09-2024 10:45,Laptop,Apparel,West,5,208698
09-07-2024 08:55,Laptop,Apparel,North,3,131473
31-01-2024 03:26,Watch,Apparel,South,9,115434
30-12-2024 22:14,Phone,Apparel,North,10,299643
12-12-2024 01:44,Watch,Apparel,North,6,83428
29-12-2024 23:34,Phone,Apparel,South,2,71205
15-12-2024 23:11,Shoes,Apparel,West,14,35645
08-03-2024 11:20,Laptop,Apparel,West,2,87011
17-01-2024 13:59,Shoes,Apparel,East,13,31671
04-05-2024 06:09,Laptop,Apparel,South,5,267374
03-06-2024 09:16,Watch,Apparel,West,4,52478
07-04-2024 21:01,Shoes,Electronics,West,14,28582
23-07-2024 07:09,Shoes,Apparel,West,6,12193
09-10-2024 04:51,Shoes,Apparel,West,1,2940
03-02-2024 18:19,Shoes,Apparel,South,6,12310
02-07-2024 01:35,Shoes,Apparel,South,13,31763
22-06-2024 13:42,Phone,Apparel,West,5,141299
26-06-2024 04:48,Watch,Apparel,North,6,75610
08-05-2024 20:30,Shoes,Electronics,North,10,25770
13-10-2024 23:49,Phone,Apparel,West,18,433648
16-11-2024 07:17,Shoes,Apparel,West,5,14915
28-11-2024 18:13,Watch,Apparel,West,7,73974
10-05-2024 19:02,Phone,Apparel,West,19,574254
13-06-2024 19:50,Phone,Apparel,West,7,230454
08-07-2024 02:10,Shoes,Apparel,North,18,37318
08-05-2024 17:53,Watch,Electronics,East,4,54537
26-03-2024 12:16,Watch,Electronics,North,8,99620
28-06-2024 06:47,Shoes,Apparel,South,4,8628
13-07-2024 13:14,Phone,Electronics,West,15,453935
22-02-2024 07:38,Phone,Apparel,North,10,246567
31-12-2024 12:35,Laptop,Apparel,South,3,135345
17-04-2024 08:44,Watch,Apparel,East,7,79188
13-06-2024 14:53,Laptop,Apparel,North,1,50988
02-07-2024 12:24,Phone,Apparel,North,7,239023
03-04-2024 10:04,Shoes,Apparel,South,2,5280
18-11-2024 16:13,Shoes,Apparel,West,19,41669
05-01-2024 02:30,Phone,Apparel,East,2,55838
31-10-2024 00:19,Watch,Electronics,North,2,22536
12-08-2024 04:35,Phone,Apparel,North,4,130229
31-05-2024 20:14,Shoes,Apparel,East,7,17677
26-10-2024 13:24,Watch,Apparel,South,3,40205
01-07-2024 06:00,Shoes,Apparel,West,12,26860
14-04-2024 05:48,Shoes,Apparel,North,12,25960
31-01-2024 22:46,Shoes,Apparel,North,2,4206
21-03-2024 17:30,Shoes,Apparel,North,1,2594
